y,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
218000.0,-0.8887835673002581,-0.05175029659473711,0.00393290152246978,0.046274481338274595,-1.3315502778571404,0.3091953927333701,-1.7879677071035636,-0.22774375933713847,1.92205539414497,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-0.5900611438569788,-0.9179280582600321,2.2454264818942558,0.09315657811379793,0.9164714289749337,-0.5088395859262181,-0.13205026039490186,-0.20328752293146918,-0.08674470757490951,-0.5888171004006529,-0.7284023985697363,-2.2628306574936277,-0.5771920509547581,-0.27939839180304815,0.27745803991379375,-1.061968960782767,-1.457186977204728,1.4459829862331595,0.3173828670900193,-0.30484937182509714,-0.6691565107108199,0.825578554000818,-0.10755401502957158,1.4635783163458178,0.21128856368212898,0.2698185329155495,0.6772961821538747,-0.8258601006766083,-0.10272424375709248,-0.1921491849739183,1.0657121091257578,-0.254649595291751,0.7851246923597033,-0.8107943054479922,0.14487196758150514,-0.15569978883230404,-0.38876841872716894,-0.35070667771262815,0.26062902843250835,0.5379519296838619,-0.7116154707251977,-0.09419826721687012,-0.22140322738924442,0.2244530041017316,0.16022183588830796,0.22309159138453258,0.18704754147262473,0.2362256012146697,-0.7677387289262076,-0.4182405762483556,-0.34824196943451285,-0.10243953366970349,2.83981468018759,-0.08590480185579859,-0.1470886076860846,0.25484892952220295,-0.584552926183906,0.3062631594548219,0.1913908448656312
132500.0,-0.8887835673002581,-0.05175029659473711,-0.22814513351755658,0.046274481338274595,0.78206938309416,0.3091953927333701,-1.7879677071035636,-0.22774375933713847,1.093842591953785,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-0.5900611438569788,-0.9179280582600321,0.3822002522373204,-0.3552331538833063,-1.109246089648619,1.878498020223858,-0.13205026039490186,-1.1790676330025212,-1.230308739830052,-0.5888171004006529,0.683160013565405,0.34555542060247507,-0.5771920509547581,0.8429917143242182,0.27745803991379375,0.6592482639664449,-0.35413237901336087,0.3303871060268221,0.3173828670900193,-0.30484937182509714,-0.5310867420227471,-0.29608413279176976,-0.10755401502957158,1.4635783163458178,0.21128856368212898,0.2698185329155495,-0.5092133092781498,-0.8258601006766083,-0.10272424375709248,-1.07337710769343,1.0657121091257578,-0.254649595291751,-1.0383907221531559,-0.8107943054479922,-1.1465581434307688,-0.15569978883230404,0.808229081038061,-0.9795600308525133,0.26062902843250835,-1.0018737773011372,1.529165288227822,0.719174224618854,1.00483003199734,0.2244530041017316,0.6741029497368165,0.22309159138453258,0.18704754147262473,0.2362256012146697,-0.7677387289262076,-0.3723325339488723,-0.34824196943451285,-0.10243953366970349,3.047920521357973,-0.08590480185579859,-0.1470886076860846,0.25484892952220295,-0.584552926183906,0.3062631594548219,0.1913908448656312
169500.0,-0.15604596983134295,1.5628589571610663,-0.3013795484209215,0.046274481338274595,0.78206938309416,0.3091953927333701,-1.7879677071035636,-0.22774375933713847,-0.5625830124285849,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-1.6311492317931378,0.5828241907030951,-1.481025977419615,-1.4589617249531013,-1.751546766285355,-0.5088395859262181,-0.13205026039490186,0.44723255044923216,0.48503730855266175,2.6691750135819547,0.683160013565405,-4.87121673558973,0.9276875025094582,0.8429917143242182,0.27745803991379375,0.6592482639664449,0.19739492008232265,-0.5290662665799576,0.3173828670900193,-0.30484937182509714,0.5642667562359636,-0.12795482213763457,-0.10755401502957158,-0.8642199913851687,0.21128856368212898,-2.8609684109971085,0.1412073112927244,0.5165601806042609,-0.10272424375709248,0.5267969361312935,-0.8637009162934092,-0.254649595291751,-1.0383907221531559,1.1810783189596739,1.436302078593779,-0.15569978883230404,0.808229081038061,0.278146675427257,0.26062902843250835,2.077777636668861,1.529165288227822,-1.1109138820115254,1.00483003199734,-1.3203117888337161,-1.3814215056572174,0.22309159138453258,0.18704754147262473,0.2362256012146697,-0.7677387289262076,-0.7395968723447389,-0.34824196943451285,-0.10243953366970349,2.9091832939110507,-0.08590480185579859,-0.1470886076860846,-0.12021175920858615,-0.584552926183906,0.3062631594548219,0.1913908448656312
228950.0,3.263396151690261,-0.05175029659473711,15.613615142947179,-21.610182784974313,-1.3315502778571404,-2.614106502200309,-1.7879677071035636,6.877861531981583,1.756412833706733,-0.031219527052723017,-0.04726585273953105,0.43184764630502015,-1.6311492317931378,-0.9179280582600321,0.3822002522373204,-0.2862501181914441,-1.0104306009352748,-0.5088395859262181,-0.13205026039490186,-0.20328752293146918,-0.08674470757490951,-0.5888171004006529,0.683160013565405,0.34555542060247507,-0.5771920509547581,0.8429917143242182,0.27745803991379375,-1.061968960782767,-1.457186977204728,1.640735967217947,-3.881491530030232,0.6180698934485951,-1.0764623283406347,0.9744930862944806,-0.10755401502957158,-0.8642199913851687,0.21128856368212898,0.2698185329155495,1.1397045920909805,-0.4471705956531199,-0.10272424375709248,0.4664130099492285,2.995125134544925,-0.254649595291751,0.7851246923597033,-0.8107943054479922,0.14487196758150514,-0.15569978883230404,0.808229081038061,0.278146675427257,0.26062902843250835,2.077777636668861,-0.7116154707251977,-0.5415531377265185,-1.447636486775829,0.2244530041017316,0.16557476415756325,0.22309159138453258,0.18704754147262473,0.2362256012146697,4.427396059845463,-0.7395968723447389,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,4.247460218393378,0.6299096182529921,0.1701250585168766,0.3062631594548219,0.1913908448656312
262500.0,-0.8887835673002581,-3.280968804106344,-0.1754001255539142,0.046274481338274595,0.78206938309416,0.3091953927333701,0.6330634304717498,-0.22774375933713847,1.425127712830259,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-0.5900611438569788,1.3332003151846585,-0.5494128625911473,1.196885149183593,1.1141024064016218,-0.5088395859262181,-0.13205026039490186,0.7724925871395828,0.7709283166164473,-0.3933375735616965,-0.7284023985697363,0.34555542060247507,0.9276875025094582,-0.27939839180304815,0.27745803991379375,-1.9225775731573729,-0.35413237901336087,1.2787494482136137,0.3173828670900193,-0.30484937182509714,-0.19051464592550094,1.1354168550634387,-0.10755401502957158,-0.8642199913851687,0.21128856368212898,0.2698185329155495,1.0050471979884168,-0.8258601006766083,-0.10272424375709248,0.051273517447531385,1.0657121091257578,-0.254649595291751,0.7851246923597033,-0.8107943054479922,0.14487196758150514,-0.15569978883230404,-0.38876841872716894,0.278146675427257,0.26062902843250835,-1.0018737773011372,-0.7116154707251977,1.2071977197202886,-0.22140322738924442,0.2244530041017316,1.3485719116629837,0.22309159138453258,0.18704754147262473,0.2362256012146697,0.3488275540336738,1.8312534964263276,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,-0.1470886076860846,-0.8703331366701643,1.6794810279184418,0.3062631594548219,0.1913908448656312
181000.0,0.08819989599162875,-0.05175029659473711,1.4152675953803922,0.046274481338274595,0.07752949611039318,0.3091953927333701,-1.1827099227097353,-0.22774375933713847,-0.7282255728668219,4.839026693172085,-0.04726585273953105,-0.3930694903102836,0.9715709880472593,-0.16755193377846853,-0.5494128625911473,0.8864614885702131,0.6694327071915737,-0.5088395859262181,-0.13205026039490186,0.7724925871395828,0.7709283166164473,-0.5888171004006529,0.683160013565405,0.34555542060247507,0.9276875025094582,-0.27939839180304815,0.27745803991379375,0.6592482639664449,1.3004495182736897,-1.0032474376733533,0.3173828670900193,-0.30484937182509714,0.6217958265226605,-0.6059224338543904,-0.10755401502957158,-0.8642199913851687,0.21128856368212898,0.2698185329155495,-0.707388342108338,0.9496721294634604,-0.10272424375709248,0.2569562660051904,-0.8637009162934092,-0.254649595291751,0.7851246923597033,1.1810783189596739,0.14487196758150514,-0.15569978883230404,0.808229081038061,0.278146675427257,0.26062902843250835,0.5379519296838619,0.40877490875131217,0.8411800983942127,-1.447636486775829,0.2244530041017316,0.021045700887670247,0.22309159138453258,0.18704754147262473,0.2362256012146697,-0.7677387289262076,0.8365792466041888,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,-0.1470886076860846,-0.12021175920858615,0.9248030432176592,0.3062631594548219,0.1913908448656312
156000.0,-0.8887835673002581,-0.05175029659473711,0.2879444828651594,0.046274481338274595,-0.6270103908733736,0.3091953927333701,-1.1827099227097353,-0.22774375933713847,-1.2251532541815329,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-0.5900611438569788,-0.9179280582600321,-0.5494128625911473,0.7484954171864887,0.4718017297648856,-0.5088395859262181,-0.13205026039490186,0.7724925871395828,0.7709283166164473,-0.5888171004006529,0.683160013565405,0.34555542060247507,0.9276875025094582,-0.27939839180304815,0.27745803991379375,0.6592482639664449,-1.457186977204728,0.5124388056430366,0.3173828670900193,-0.30484937182509714,-0.6829634875796272,-0.2480471868905883,-0.10755401502957158,-0.8642199913851687,0.21128856368212898,0.2698185329155495,-0.45839919829605025,-0.8258601006766083,-0.10272424375709248,-1.0356371538296392,-0.8637009162934092,3.9269648116043707,-1.0383907221531559,-0.8107943054479922,0.14487196758150514,-0.15569978883230404,0.808229081038061,-0.9795600308525133,0.26062902843250835,-1.0018737773011372,-0.7116154707251977,0.719174224618854,1.00483003199734,0.2244530041017316,0.41716239281256223,0.22309159138453258,0.18704754147262473,0.2362256012146697,0.9691421556780524,-0.7395968723447389,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,-0.1470886076860846,0.25484892952220295,-1.3392309108846885,0.3062631594548219,0.1913908448656312
277000.0,-0.15604596983134295,-0.05175029659473711,15.039506017804456,0.046274481338274595,-0.6270103908733736,-1.1524555547334694,-1.1827099227097353,6.877861531981583,-1.3907958146197699,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-1.6311492317931378,-0.16755193377846853,1.313813367065788,-0.5276907431129617,1.0152869176882777,-0.5088395859262181,-0.13205026039490186,1.0977526238299335,-1.230308739830052,1.9741366959323317,-0.7284023985697363,0.34555542060247507,-0.5771920509547581,-0.27939839180304815,0.27745803991379375,-1.061968960782767,0.7489222191780062,0.4722180813092217,0.3173828670900193,-0.30484937182509714,0.4054865222446799,0.8423914850662315,-0.10755401502957158,0.2996791624803246,0.21128856368212898,0.2698185329155495,0.6950811209976094,0.76146117786496,-0.10272424375709248,1.141958184111081,-0.8637009162934092,3.9269648116043707,0.7851246923597033,-0.8107943054479922,1.436302078593779,-0.15569978883230404,-0.38876841872716894,0.278146675427257,0.26062902843250835,2.077777636668861,-0.7116154707251977,-0.8262335098690219,-1.447636486775829,0.2244530041017316,-0.5838351935381783,0.22309159138453258,0.18704754147262473,0.2362256012146697,-0.7677387289262076,0.7600658427717165,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,2.9918748395135317,-0.12021175920858615,-0.584552926183906,0.3062631594548219,0.1913908448656312
395000.0,-0.8887835673002581,-0.05175029659473711,0.3546872044806914,0.046274481338274595,0.78206938309416,0.3091953927333701,-1.7879677071035636,-0.22774375933713847,0.5969149106390742,-0.031219527052723017,-0.04726585273953105,-0.3930694903102836,-0.5900611438569788,1.3332003151846585,-0.5494128625911473,1.1279021134917306,1.0152869176882777,1.878498020223858,-0.13205026039490186,0.7724925871395828,0.7709283166164473,1.4474279708384767,-0.7284023985697363,0.34555542060247507,0.9276875025094582,-0.27939839180304815,0.27745803991379375,-1.9225775731573729,1.3004495182736897,-1.0032474376733533,0.3173828670900193,-0.30484937182509714,3.1392679422685212,2.021698506940237,-0.10755401502957158,0.2996791624803246,0.21128856368212898,0.2698185329155495,2.0391143564741423,-0.8258601006766083,-0.10272424375709248,0.8192815785756711,-0.8637009162934092,-0.254649595291751,0.7851246923597033,-0.8107943054479922,0.14487196758150514,-0.15569978883230404,-0.38876841872716894,1.5358533817070275,0.26062902843250835,0.5379519296838619,-0.7116154707251977,1.1258604705367161,-1.447636486775829,1.7692177970371794,2.124746510705002,0.22309159138453258,0.18704754147262473,0.2362256012146697,1.6747500150485333,-0.050976237852488934,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,-0.1470886076860846,0.25484892952220295,-0.584552926183906,-0.9879233744039299,1.1545189674152583
118000.0,2.530658554221346,1.5628589571610663,-0.9178875453498027,0.046274481338274595,0.78206938309416,0.3091953927333701,0.6330634304717498,-0.22774375933713847,-1.7220809354962439,-0.031219527052723017,-0.04726585273953105,2.0816819195356278,0.9715709880472593,-0.16755193377846853,1.313813367065788,-0.044809493269926434,-0.6645763904385708,-0.5088395859262181,-0.13205026039490186,-1.1790676330025212,-1.230308739830052,0.9370092063145349,0.683160013565405,0.34555542060247507,-0.5771920509547581,0.8429917143242182,0.27745803991379375,0.6592482639664449,-0.9056596781090444,-0.33219640536707457,0.3173828670900193,-0.30484937182509714,-0.49656929985072895,-1.011834626719374,-0.10755401502957158,0.2996791624803246,0.21128856368212898,0.2698185329155495,-1.266343562911433,0.41225049658581503,-0.10272424375709248,-0.6054016797824259,-0.8637009162934092,3.9269648116043707,-1.0383907221531559,1.1810783189596739,0.14487196758150514,-0.15569978883230404,0.808229081038061,0.278146675427257,0.26062902843250835,-1.0018737773011372,1.529165288227822,-0.25687276558401495,1.00483003199734,-1.3203117888337161,-1.2529512271950904,0.22309159138453258,0.18704754147262473,0.2362256012146697,-0.7677387289262076,-0.3111218108828945,-0.34824196943451285,-0.10243953366970349,-0.28177293736816156,-0.08590480185579859,-0.1470886076860846,-0.49527244793937525,-1.3392309108846885,0.3062631594548219,0.1913908448656312
